,id,SL,state,city,cases,death,st_date,end_date,location,lat,lon,week,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,1143,1143,Jharkhand,East Singhbhum,7,1,25-07-2016 00:00,,East Singhbhum,22.4866756,86.4996546,33,2016,32.39857101,25.30285726,21.03333333,71.79520035,87.26386152,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,23.14285714,24.6514285,20.137143,19.8785711,19.40000016,21.03333333,0,0.4,13.4,6.9,5.75,2.6,0,0,0.45,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,31.79857145,33.17714255,31.17428589,30.83571407,28.40000044,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,62.96586482,74.67935276,31.52512932,37.32332866,40.59267235,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623,74.12435096,77.31562696,62.21204812,65.36511448,69.28746523
12,1259,1259,Jharkhand,Sahebganj,19,1,14-09-2016 00:00,16-09-2016 00:00,"APHC     Mizacholi (Loharpatti,   Gandhinagar,   Mirzachokibazaar, Nimgachi, Badtalla, Mahendram North)",25.2355588,87.6329824,37,2016,32.5828574,25.49571419,7.025,52.95559311,88.94913156,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,23.14285714,24.6514285,20.137143,19.8785711,7.025,21.03333333,0,0.4,13.4,6.9,5.75,2.6,0,0,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,31.79857145,33.17714255,31.17428589,30.83571407,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,62.96586482,74.67935276,31.52512932,37.32332866,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623,74.12435096,77.31562696,62.21204812,65.36511448
13,1403,1403,Jharkhand,Pakur,33,0,23-09-2016 00:00,," Sangrampur, CHC Pakur",24.6376991,87.8353474,42,2016,33.26571492,21.12999971,0,63.15651035,73.37734005,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,23.14285714,24.6514285,20.137143,0,7.025,21.03333333,0,0.4,13.4,6.9,5.75,2.6,0,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,31.79857145,33.17714255,31.17428589,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,62.96586482,74.67935276,31.52512932,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623,74.12435096,77.31562696,62.21204812
14,1424,1424,Jharkhand,Sahebganj,82,0,14-09-2016 00:00,,"    Loharpatti,    Gandhinagar, Mirzachokibazaar,   Nimgachi,   Badtalla,   Mahendram  North, APHC  Mizacholi",25.244284,87.63046,43,2016,32.63999939,21.43857166,0,55.46359558,76.23712049,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,23.14285714,24.6514285,0,0,7.025,21.03333333,0,0.4,13.4,6.9,5.75,2.6,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,31.79857145,33.17714255,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,62.96586482,74.67935276,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623,74.12435096,77.31562696
15,1026,1026,Jharkhand,SaraikelaKhars awan,8,0,22-06-2017 00:00,07-01-2017 00:00,"  Mangalam  City, PHC  Adityapur,  CHC  Gamhariya",22.8089663,86.1199623,26,2017,31.15714291,24.92000008,3.866666667,75.97912089,81.33672224,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,23.14285714,3.866666667,0,0,7.025,21.03333333,0,0.4,13.4,6.9,5.75,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,31.79857145,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,62.96586482,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623,74.12435096
16,1447,1447,Jharkhand,East Singhbhum,11,0,22-08-2017 00:00,30-10-2017 00:00,"   Musabani,   PHC Nawarang  Market,  Block  Narwa  Pahar",22.5149666,86.4575435,44,2017,29.88857133,19.18999999,2.3,64.61869812,81.02101353,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,18.32571411,2.3,3.866666667,0,0,7.025,21.03333333,0,0.4,13.4,6.9,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,29.82857132,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,46.43352413,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025,68.70734623
17,1451,1451,Jharkhand,East Singhbhum,19,0,09-05-2017 00:00,,"   Chakulia,   SC  Bansole,  PHC Sardihia,   Block   Bankisole",22.4762938,86.7181216,44,2017,29.88857133,19.18999999,0,68.41367722,78.64806148,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,18.55142839,0,2.3,3.866666667,0,0,7.025,21.03333333,0,0.4,13.4,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,28.07714272,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,76.20968247,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117,81.77958025
18,1452,1452,Jharkhand,East Singhbhum,5,1,08-07-2017 00:00,,"  Ghatshila,  SC  Gopalpur,  PHC Moubhandar,  Block  Galudih",22.590057,86.4693717,44,2017,29.88857133,19.18999999,2.3,64.61869812,80.353605,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,24.82142857,2.3,0,2.3,3.866666667,0,0,7.025,21.03333333,0,0.4,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,34.61571394,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,59.9609642,80.353605,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035,74.02439117
19,1453,1453,Jharkhand,East Singhbhum,10,0,08-01-2017 00:00,,"  Potka,  SC  Rajdohwa,  PHC Juri, Kawali",22.625407,86.2241136,44,2017,29.88857133,19.18999999,0,69.48020782,77.33388628,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,16.43999985,0,2.3,0,2.3,3.866666667,0,0,7.025,21.03333333,0,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,27.06428582,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,35.83212471,77.33388628,80.353605,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152,73.85133035
20,1508,1508,Jharkhand,Sahebganj,20,0,11-02-2017 00:00,,"   Addullapur,   Sarpada,   CHC Barharwa",24.854636,87.7676,46,2017,28.74571419,18.15571376,0.1,69.23926163,82.09943826,18.15571376,19.18999999,19.18999999,19.18999999,19.18999999,24.92000008,21.43857166,21.12999971,25.49571419,25.30285726,0.1,0,2.3,0,2.3,3.866666667,0,0,7.025,21.03333333,28.74571419,29.88857133,29.88857133,29.88857133,29.88857133,31.15714291,32.63999939,33.26571492,32.5828574,32.39857101,69.23926163,69.48020782,64.61869812,68.41367722,64.61869812,75.97912089,55.46359558,63.15651035,52.95559311,71.79520035,82.09943826,77.33388628,80.353605,78.64806148,81.02101353,81.33672224,76.23712049,73.37734005,88.94913156,87.26386152
