,state,Var.2,st_date,year,week,maxt,mint,rain,soil,rh,cases,lat,lon,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
31,karnataka,NA,10-05-2013 00:00,2013,20,32.14428656,22.4042857,0,39.50657959,62.11483656,24,11.9837961,76.373573,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,16.9585713,15.86428547,18.25428554,19.7485714,22.57285718,0,8.3,0,3,0,0,0,2.3,7.566666667,2.85,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,29.11857142,31.74285725,30.51857131,27.12000002,29.86571421,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,40.45076485,21.90526581,46.7202179,30.479879,35.64179993,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401,60.93222209,56.83669662,68.73811122,75.68618774,82.0635692
32,karnataka,NA,20-05-2013 00:00,2013,21,34.54428618,22.19857134,7.4,35.5033083,56.35138157,14,13.1703516,78.1193823,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,16.9585713,15.86428547,18.25428554,19.7485714,7.4,0,8.3,0,3,0,0,0,2.3,7.566666667,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,29.11857142,31.74285725,30.51857131,27.12000002,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,40.45076485,21.90526581,46.7202179,30.479879,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401,60.93222209,56.83669662,68.73811122,75.68618774
33,Karnataka,NA,01-06-2013 00:00,2013,22,26.77285739,18.2357145,12.2,63.15373008,75.03940582,23,12.3024485,76.6308683,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,16.9585713,15.86428547,18.25428554,12.2,7.4,0,8.3,0,3,0,0,0,2.3,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,29.11857142,31.74285725,30.51857131,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,40.45076485,21.90526581,46.7202179,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401,60.93222209,56.83669662,68.73811122
34,Karnataka,NA,22-05-2013 00:00,2013,22,30.06571443,22.44000026,12.98333333,62.87143478,81.90175956,22,14.2673037,75.3557927,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,16.9585713,15.86428547,12.98333333,12.2,7.4,0,8.3,0,3,0,0,0,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,29.11857142,31.74285725,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,40.45076485,21.90526581,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401,60.93222209,56.83669662
35,Karnataka,NA,27-05-2013 00:00,2013,22,27.8457143,20.83428574,7.82,68.96191216,77.47430311,36,12.4331532,76.192864,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,16.9585713,7.82,12.98333333,12.2,7.4,0,8.3,0,3,0,0,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,29.11857142,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,40.45076485,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401,60.93222209
36,Karnataka,NA,30-05-2013 00:00,2013,23,26.73857144,18.01142829,0,56.80166931,75.30320304,21,12.2751575,76.5408753,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,21.08285713,0,7.82,12.98333333,12.2,7.4,0,8.3,0,3,0,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,33.96000017,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,4.755018198,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074,55.31886401
37,karnataka,NA,27-05-2013 00:00,2013,23,27.48285648,20.41571399,0.3,57.38681183,76.52604566,11,12.4474814,76.3487124,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,19.61857142,0.3,0,7.82,12.98333333,12.2,7.4,0,8.3,0,3,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,31.76000023,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,40.76700363,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806,59.9889074
38,karnataka,NA,04-06-2013 00:00,2013,23,26.73857144,18.01142829,2.44,52.69888268,71.0831495,10,12.4358402,76.9153281,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,23.09142876,2.44,0.3,0,7.82,12.98333333,12.2,7.4,0,8.3,0,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,36.15142877,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,32.48231735,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531,59.06442806
39,karnataka,NA,17-06-2013 00:00,2013,25,25.97714261,20.29571424,8.742857143,87.82599945,89.55616215,11,12.4025539,75.9811564,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,22.87142835,8.742857143,2.44,0.3,0,7.82,12.98333333,12.2,7.4,0,8.3,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.14714268,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,25.49759636,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656,54.25155531
40,karnataka,NA,28-06-2013 00:00,2013,26,29.81285722,20.47714288,2.5,35.32320099,64.00827517,42,13.2774525,78.2477963,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,22.4042857,2.5,8.742857143,2.44,0.3,0,7.82,12.98333333,12.2,7.4,0,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,32.14428656,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,39.50657959,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157,62.11483656
41,Karnataka,NA,12-07-2013 00:00,2013,29,25.35000038,19.28285708,5.485714286,98.09657898,84.55310713,30,11.8567155,76.5661622,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,22.19857134,5.485714286,2.5,8.742857143,2.44,0.3,0,7.82,12.98333333,12.2,7.4,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,34.54428618,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,35.5033083,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582,56.35138157
42,Karnataka,NA,03-08-2013 00:00,2013,32,27.98000009,20.15714291,0.25,53.6456604,81.96723829,14,14.2250932,76.3980464,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,18.2357145,0.25,5.485714286,2.5,8.742857143,2.44,0.3,0,7.82,12.98333333,12.2,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,26.77285739,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,63.15373008,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956,75.03940582
43,karnataka,NA,17-08-2013 00:00,2013,33,26.99428586,19.99571446,4.1,50.79671783,83.25521633,15,13.7454205,77.8365613,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,22.44000026,4.1,0.25,5.485714286,2.5,8.742857143,2.44,0.3,0,7.82,12.98333333,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,30.06571443,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,62.87143478,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311,81.90175956
44,karnataka,NA,11-08-2013 00:00,2013,33,29.02285739,21.88714273,9.271428571,88.63380814,71.87761307,40,16.216018,77.3565608,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,20.83428574,9.271428571,4.1,0.25,5.485714286,2.5,8.742857143,2.44,0.3,0,7.82,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,27.8457143,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.96191216,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304,77.47430311
45,Karnataka,NA,19-08-2013 00:00,2013,34,26.14857183,17.9042857,0.4,34.87414131,68.41556004,14,12.3275888,76.6642106,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,18.01142829,0.4,9.271428571,4.1,0.25,5.485714286,2.5,8.742857143,2.44,0.3,0,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,26.73857144,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,56.80166931,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566,75.30320304
46,Karnataka,NA,20-08-2013 00:00,2013,34,31.02000046,21.36000007,0.566666667,63.36365223,58.48178046,20,16.216018,77.3565608,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,20.41571399,0.566666667,0.4,9.271428571,4.1,0.25,5.485714286,2.5,8.742857143,2.44,0.3,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,27.48285648,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,57.38681183,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495,76.52604566
47,Karnataka,NA,21-08-2013 00:00,2013,34,30.52142879,21.15571458,3.1,42.4922203,60.55060414,21,15.858501,76.6928829,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,18.01142829,3.1,0.566666667,0.4,9.271428571,4.1,0.25,5.485714286,2.5,8.742857143,2.44,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,26.73857144,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,52.69888268,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215,71.0831495
48,Karnataka,NA,06-08-2013 00:00,2013,34,30.54714312,20.81714303,0.675,54.8155241,66.146401,44,13.000694,78.0951431,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,20.29571424,0.675,3.1,0.566666667,0.4,9.271428571,4.1,0.25,5.485714286,2.5,8.742857143,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,25.97714261,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,87.82599945,66.146401,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517,89.55616215
49,karnataka,NA,23-08-2013 00:00,2013,35,27.88142858,18.19428553,1.2,33.36904494,72.04874965,16,12.3178023,76.6545067,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,20.47714288,1.2,0.675,3.1,0.566666667,0.4,9.271428571,4.1,0.25,5.485714286,2.5,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,29.81285722,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,35.32320099,72.04874965,66.146401,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713,64.00827517
50,Karnataka,NA,07-11-2013 00:00,2013,45,28.62428529,19.73428563,1.1,51.40872955,71.41388702,16,12.0524252,77.6987029,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,19.28285708,1.1,1.2,0.675,3.1,0.566666667,0.4,9.271428571,4.1,0.25,5.485714286,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,25.35000038,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,98.09657898,71.41388702,72.04874965,66.146401,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829,84.55310713
51,Karnataka,NA,28-10-2013 00:00,2013,45,31.11000034,19.32714299,0,28.48697681,58.10324587,37,16.5633271,74.8185446,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,20.15714291,0,1.1,1.2,0.675,3.1,0.566666667,0.4,9.271428571,4.1,0.25,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,27.98000009,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,53.6456604,58.10324587,71.41388702,72.04874965,66.146401,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633,81.96723829
52,karnataka,NA,05-03-2014 00:00,2014,10,33.09857123,19.23142869,9.633333333,38.77328253,59.35042081,32,15.7916883,76.6874701,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,19.99571446,9.633333333,0,1.1,1.2,0.675,3.1,0.566666667,0.4,9.271428571,4.1,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,26.99428586,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,50.79671783,59.35042081,58.10324587,71.41388702,72.04874965,66.146401,60.55060414,58.48178046,68.41556004,71.87761307,83.25521633
53,karnataka,NA,03-03-2014 00:00,2014,11,36.37142835,20.67285728,0,15.318155,37.00976426,30,15.7702099,76.7560495,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,21.88714273,0,9.633333333,0,1.1,1.2,0.675,3.1,0.566666667,0.4,9.271428571,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,29.02285739,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,88.63380814,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965,66.146401,60.55060414,58.48178046,68.41556004,71.87761307
54,Karnataka,NA,02-06-2014 00:00,2014,23,32.9285717,22.11571448,28.45,57.16099644,68.7487575,18,12.992277,77.716146,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,17.9042857,28.45,0,9.633333333,0,1.1,1.2,0.675,3.1,0.566666667,0.4,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,26.14857183,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,34.87414131,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965,66.146401,60.55060414,58.48178046,68.41556004
55,Karnataka,NA,29-05-2014 00:00,2014,24,28.50285721,21.05142811,11.25,59.24305058,89.02050018,15,13.2740518,75.4825348,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,21.36000007,11.25,28.45,0,9.633333333,0,1.1,1.2,0.675,3.1,0.566666667,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,31.02000046,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,63.36365223,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965,66.146401,60.55060414,58.48178046
56,karnataka,NA,12-06-2014 00:00,2014,25,29.32857159,20.82571438,1,44.05943299,65.66408267,20,13.2152007,77.1896731,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,21.15571458,1,11.25,28.45,0,9.633333333,0,1.1,1.2,0.675,3.1,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,30.52142879,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,42.4922203,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965,66.146401,60.55060414
57,karnataka,NA,19-06-2014 00:00,2014,26,30.5644,20.6871,7.16,44.52596,83.70401219,10,13.4253655,74.757167,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,20.81714303,7.16,1,11.25,28.45,0,9.633333333,0,1.1,1.2,0.675,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,30.54714312,44.52596,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,54.8155241,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965,66.146401
58,Karnataka,NA,08-07-2014 00:00,2014,28,27.30857141,21.68857166,4,55.4476862,76.63294329,39,16.3942115,75.1085405,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,18.19428553,4,7.16,1,11.25,28.45,0,9.633333333,0,1.1,1.2,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,27.88142858,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,33.36904494,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702,72.04874965
59,Karnataka,NA,06-07-2014 00:00,2014,28,27.83571407,20.51857131,1.5,42.75586319,78.39429147,54,13.4337533,77.7309633,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,19.73428563,1.5,4,7.16,1,11.25,28.45,0,9.633333333,0,1.1,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,28.62428529,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,51.40872955,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587,71.41388702
60,Karnataka,NA,05-07-2014 00:00,2014,28,26.17857143,19.53285708,8.7,58.5524044,77.56542206,18,13.1550986,76.8913722,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,19.32714299,8.7,1.5,4,7.16,1,11.25,28.45,0,9.633333333,0,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,31.11000034,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,28.48697681,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081,58.10324587
61,Karnataka,NA,04-07-2014 00:00,2014,28,26.5728569,20.30714308,4.4,32.21451442,73.48655156,33,14.2801498,77.1754766,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,19.23142869,4.4,8.7,1.5,4,7.16,1,11.25,28.45,0,9.633333333,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,33.09857123,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,15.318155,38.77328253,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426,59.35042081
62,Karnataka,NA,21-07-2014 00:00,2014,31,27.3885716,20.77428573,1.483333333,71.73200512,78.72765459,31,14.622223,76.5305713,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,20.67285728,1.483333333,4.4,8.7,1.5,4,7.16,1,11.25,28.45,0,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,36.37142835,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,15.318155,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575,37.00976426
63,Karnataka,NA,31-07-2014 00:00,2014,31,26.87571444,19.81428582,3.3,53.30007324,68.44696372,18,13.5832741,76.5401527,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.11571448,3.3,1.483333333,4.4,8.7,1.5,4,7.16,1,11.25,28.45,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,32.9285717,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,57.16099644,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018,68.7487575
64,karnataka,NA,18-08-2014 00:00,2014,34,32.3214283,22.40857124,22.31428571,44.18295765,71.8340683,104,15.7702099,76.7560495,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,21.05142811,22.31428571,3.3,1.483333333,4.4,8.7,1.5,4,7.16,1,11.25,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,28.50285721,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,59.24305058,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267,89.02050018
65,Karnataka,NA,01-09-2014 00:00,2014,36,27.71857125,19.38857106,0.3,24.41144308,72.27671596,51,13.5406683,76.6616455,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,20.82571438,0.3,22.31428571,3.3,1.483333333,4.4,8.7,1.5,4,7.16,1,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,29.32857159,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,44.05943299,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219,65.66408267
66,karnataka,NA,04-09-2014 00:00,2014,37,32.36000034,22.0314282,1.8,11.22864284,65.20635986,22,13.1693007,78.4666693,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,20.6871,1.8,0.3,22.31428571,3.3,1.483333333,4.4,8.7,1.5,4,7.16,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,30.5644,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,44.52596,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329,83.70401219
67,Karnataka,NA,14-09-2014 00:00,2014,38,30.81714249,20.80428587,26.4,60.69170227,73.80254473,20,13.0063519,77.5496052,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,21.68857166,26.4,1.8,0.3,22.31428571,3.3,1.483333333,4.4,8.7,1.5,4,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,27.30857141,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,55.4476862,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147,76.63294329
68,Karnataka,NA,02-06-2014 00:00,2014,38,30.73428563,21.55571447,2.9,59.25137965,71.31277575,506,15.7702099,76.7560495,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,20.51857131,2.9,26.4,1.8,0.3,22.31428571,3.3,1.483333333,4.4,8.7,1.5,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,27.83571407,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,42.75586319,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206,78.39429147
69,Karnataka,NA,13-10-2014 00:00,2014,42,28.71428544,20.69857134,2.82,52.94415131,86.81274741,20,12.9920885,78.1800655,20.69857134,21.55571447,20.80428587,22.0314282,19.38857106,22.40857124,19.81428582,20.77428573,20.30714308,19.53285708,2.82,2.9,26.4,1.8,0.3,22.31428571,3.3,1.483333333,4.4,8.7,28.71428544,30.73428563,30.81714249,32.36000034,27.71857125,32.3214283,26.87571444,27.3885716,26.5728569,26.17857143,52.94415131,59.25137965,60.69170227,11.22864284,24.41144308,44.18295765,53.30007324,71.73200512,32.21451442,58.5524044,86.81274741,71.31277575,73.80254473,65.20635986,72.27671596,71.8340683,68.44696372,78.72765459,73.48655156,77.56542206
