,id,SL,state,city,cases,death,st_date,end_date,location,lat,lon,week,year,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
11,507,507,Bihar,Bihar,521,1,30-06-2015 00:00,,Bhojpur,25.466155,84.5222189,38,2015,33.80142893,25.5,13.03333333,55.13395386,78.46320452,25.5,25.26857158,25.53428541,25.75571442,20.55142839,24.90571485,10.93285724,11.43428585,13.67571422,16.92571449,13.03333333,0.4,9.8,25.9,19.3,7.583333333,0,0,0,0,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,33.71999959,27.03571429,26.55999974,28.77857127,30.57428578,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,14.34003705,43.50031948,36.56114349,45.53982925,54.35284958,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901,83.97619738,55.86646271,61.82200623,59.6551906,59.51947457
12,532,532,Bihar,Bihar,724,2,30-06-2015 00:00,,Aurangabad,19.8761653,75.3433139,39,2015,32.74714252,21.25428527,0,65.87312952,63.84232167,21.25428527,25.5,25.26857158,25.53428541,25.75571442,20.55142839,24.90571485,10.93285724,11.43428585,13.67571422,0,13.03333333,0.4,9.8,25.9,19.3,7.583333333,0,0,0,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,33.71999959,27.03571429,26.55999974,28.77857127,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,14.34003705,43.50031948,36.56114349,45.53982925,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901,83.97619738,55.86646271,61.82200623,59.6551906
13,574,574,Bihar,Bihar,906,0,30-06-2015 00:00,,Bhagalpur,25.242453,86.9842256,40,2015,34.65428598,24.99571419,0,60.21133347,70.55006082,24.99571419,21.25428527,25.5,25.26857158,25.53428541,25.75571442,20.55142839,24.90571485,10.93285724,11.43428585,0,0,13.03333333,0.4,9.8,25.9,19.3,7.583333333,0,0,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,33.71999959,27.03571429,26.55999974,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,14.34003705,43.50031948,36.56114349,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901,83.97619738,55.86646271,61.82200623
14,604,604,Bihar,Bihar,1204,0,30-06-2015 00:00,,Patna,25.6182507,85.149027,41,2015,34.20428521,22.74714279,0,34.94203949,60.96100398,22.74714279,24.99571419,21.25428527,25.5,25.26857158,25.53428541,25.75571442,20.55142839,24.90571485,10.93285724,0,0,0,13.03333333,0.4,9.8,25.9,19.3,7.583333333,0,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,33.71999959,27.03571429,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,14.34003705,43.50031948,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901,83.97619738,55.86646271
15,681,681,Bihar,Bihar,1504,0,30-06-2015 00:00,,Patna,25.6182507,85.149027,44,2015,30.6771431,19.1542857,27.6,44.84396935,71.59573364,19.1542857,22.74714279,24.99571419,21.25428527,25.5,25.26857158,25.53428541,25.75571442,20.55142839,24.90571485,27.6,0,0,0,13.03333333,0.4,9.8,25.9,19.3,7.583333333,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,33.71999959,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,14.34003705,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901,83.97619738
16,719,719,Bihar,Bihar,7,0,05-09-2015 00:00,, Barauli   Bhore,26.396397,84.5848309,46,2015,30.02999987,16.7900001,0,52.42435608,72.71133532,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,25.5,25.26857158,25.53428541,25.75571442,20.55142839,0,27.6,0,0,0,13.03333333,0.4,9.8,25.9,19.3,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,31.46714265,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,58.06417275,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309,68.28372901
17,742,742,Bihar,Khagaria,29,0,06-11-2015 00:00,,"Kawela, ,  PHC  Khagaria",25.5155663,86.4946563,47,2015,29.74714252,16.25714288,0,58.64378834,72.59476253,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,25.5,25.26857158,25.53428541,25.75571442,0,0,27.6,0,0,0,13.03333333,0.4,9.8,25.9,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,33.95000022,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,72.90715179,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665,84.80354309
18,774,774,Bihar,Bihar,1680,0,30-06-2015 00:00,,Patna,25.6127787,85.1450851,49,2015,26.35000038,15.29571424,0,47.65160065,77.25088446,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,25.5,25.26857158,25.53428541,0,0,0,27.6,0,0,0,13.03333333,0.4,9.8,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,35.14857101,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,52.54660511,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028,73.53153665
19,1310,1310,Bihar,Nalanda,168,0,27-08-2016 00:00,,"    Karah   (Haiderganj)   Nagar Panchyat,  PHC Silao",25.0802322,85.4308401,39,2016,31.60428565,23.14428575,13.81666667,81.31062622,87.48670741,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,25.5,25.26857158,13.81666667,0,0,0,27.6,0,0,0,13.03333333,0.4,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,34.21285684,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,26.37865257,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452,71.72262028
20,1343,1343,Bihar,Samastipur,9,0,09-12-2016 00:00,,"  Bibhutipur,  Patory,  M  Nagar, Bithan,   Dsarai,   Mohanpur",25.6953503,86.2799846,40,2016,34.36571448,26.00714302,5,91.766008,83.46306719,26.00714302,23.14428575,15.29571424,16.25714288,16.7900001,19.1542857,22.74714279,24.99571419,21.25428527,25.5,5,13.81666667,0,0,0,27.6,0,0,0,13.03333333,34.36571448,31.60428565,26.35000038,29.74714252,30.02999987,30.6771431,34.20428521,34.65428598,32.74714252,33.80142893,91.766008,81.31062622,47.65160065,58.64378834,52.42435608,44.84396935,34.94203949,60.21133347,65.87312952,55.13395386,83.46306719,87.48670741,77.25088446,72.59476253,72.71133532,71.59573364,60.96100398,70.55006082,63.84232167,78.46320452
